DDI-MedLine.d139.s0|DDI-MedLine.d139.s0.e0|DDI-MedLine.d139.s0.e1|0|null
DDI-MedLine.d42.s10|DDI-MedLine.d42.s10.e0|DDI-MedLine.d42.s10.e1|0|null
DDI-DrugBank.d371.s1|DDI-DrugBank.d371.s1.e0|DDI-DrugBank.d371.s1.e1|0|null
DDI-DrugBank.d371.s1|DDI-DrugBank.d371.s1.e0|DDI-DrugBank.d371.s1.e2|0|null
DDI-DrugBank.d371.s1|DDI-DrugBank.d371.s1.e0|DDI-DrugBank.d371.s1.e3|0|null
DDI-DrugBank.d371.s1|DDI-DrugBank.d371.s1.e0|DDI-DrugBank.d371.s1.e4|0|null
DDI-DrugBank.d371.s1|DDI-DrugBank.d371.s1.e0|DDI-DrugBank.d371.s1.e5|0|null
DDI-DrugBank.d371.s1|DDI-DrugBank.d371.s1.e1|DDI-DrugBank.d371.s1.e2|0|null
DDI-DrugBank.d371.s1|DDI-DrugBank.d371.s1.e1|DDI-DrugBank.d371.s1.e3|0|null
DDI-DrugBank.d371.s1|DDI-DrugBank.d371.s1.e1|DDI-DrugBank.d371.s1.e4|0|null
DDI-DrugBank.d371.s1|DDI-DrugBank.d371.s1.e1|DDI-DrugBank.d371.s1.e5|0|null
DDI-DrugBank.d371.s1|DDI-DrugBank.d371.s1.e2|DDI-DrugBank.d371.s1.e3|0|null
DDI-DrugBank.d371.s1|DDI-DrugBank.d371.s1.e2|DDI-DrugBank.d371.s1.e4|0|null
DDI-DrugBank.d371.s1|DDI-DrugBank.d371.s1.e2|DDI-DrugBank.d371.s1.e5|0|null
DDI-DrugBank.d371.s1|DDI-DrugBank.d371.s1.e3|DDI-DrugBank.d371.s1.e4|0|null
DDI-DrugBank.d371.s1|DDI-DrugBank.d371.s1.e3|DDI-DrugBank.d371.s1.e5|0|null
DDI-DrugBank.d371.s1|DDI-DrugBank.d371.s1.e4|DDI-DrugBank.d371.s1.e5|0|null
DDI-DrugBank.d138.s0|DDI-DrugBank.d138.s0.e0|DDI-DrugBank.d138.s0.e1|1|mechanism
DDI-DrugBank.d138.s0|DDI-DrugBank.d138.s0.e0|DDI-DrugBank.d138.s0.e2|1|mechanism
DDI-DrugBank.d138.s0|DDI-DrugBank.d138.s0.e0|DDI-DrugBank.d138.s0.e3|1|mechanism
DDI-DrugBank.d138.s0|DDI-DrugBank.d138.s0.e0|DDI-DrugBank.d138.s0.e4|1|mechanism
DDI-DrugBank.d138.s0|DDI-DrugBank.d138.s0.e0|DDI-DrugBank.d138.s0.e5|1|mechanism
DDI-DrugBank.d138.s0|DDI-DrugBank.d138.s0.e0|DDI-DrugBank.d138.s0.e6|0|null
DDI-DrugBank.d138.s0|DDI-DrugBank.d138.s0.e1|DDI-DrugBank.d138.s0.e2|0|null
DDI-DrugBank.d138.s0|DDI-DrugBank.d138.s0.e1|DDI-DrugBank.d138.s0.e3|0|null
DDI-DrugBank.d138.s0|DDI-DrugBank.d138.s0.e1|DDI-DrugBank.d138.s0.e4|0|null
DDI-DrugBank.d138.s0|DDI-DrugBank.d138.s0.e1|DDI-DrugBank.d138.s0.e5|0|null
DDI-DrugBank.d138.s0|DDI-DrugBank.d138.s0.e1|DDI-DrugBank.d138.s0.e6|0|null
DDI-DrugBank.d138.s0|DDI-DrugBank.d138.s0.e2|DDI-DrugBank.d138.s0.e3|0|null
DDI-DrugBank.d138.s0|DDI-DrugBank.d138.s0.e2|DDI-DrugBank.d138.s0.e4|0|null
DDI-DrugBank.d138.s0|DDI-DrugBank.d138.s0.e2|DDI-DrugBank.d138.s0.e5|0|null
DDI-DrugBank.d138.s0|DDI-DrugBank.d138.s0.e2|DDI-DrugBank.d138.s0.e6|0|null
DDI-DrugBank.d138.s0|DDI-DrugBank.d138.s0.e3|DDI-DrugBank.d138.s0.e4|0|null
DDI-DrugBank.d138.s0|DDI-DrugBank.d138.s0.e3|DDI-DrugBank.d138.s0.e5|0|null
DDI-DrugBank.d138.s0|DDI-DrugBank.d138.s0.e3|DDI-DrugBank.d138.s0.e6|0|null
DDI-DrugBank.d138.s0|DDI-DrugBank.d138.s0.e4|DDI-DrugBank.d138.s0.e5|0|null
DDI-DrugBank.d138.s0|DDI-DrugBank.d138.s0.e4|DDI-DrugBank.d138.s0.e6|0|null
DDI-DrugBank.d138.s0|DDI-DrugBank.d138.s0.e5|DDI-DrugBank.d138.s0.e6|0|null
DDI-DrugBank.d138.s2|DDI-DrugBank.d138.s2.e0|DDI-DrugBank.d138.s2.e1|1|int
DDI-DrugBank.d138.s2|DDI-DrugBank.d138.s2.e0|DDI-DrugBank.d138.s2.e2|1|int
DDI-DrugBank.d138.s2|DDI-DrugBank.d138.s2.e1|DDI-DrugBank.d138.s2.e2|0|null
DDI-DrugBank.d138.s3|DDI-DrugBank.d138.s3.e0|DDI-DrugBank.d138.s3.e1|0|null
DDI-DrugBank.d138.s3|DDI-DrugBank.d138.s3.e0|DDI-DrugBank.d138.s3.e2|0|null
DDI-DrugBank.d138.s3|DDI-DrugBank.d138.s3.e1|DDI-DrugBank.d138.s3.e2|1|mechanism
DDI-DrugBank.d424.s2|DDI-DrugBank.d424.s2.e0|DDI-DrugBank.d424.s2.e1|0|null
DDI-DrugBank.d424.s2|DDI-DrugBank.d424.s2.e0|DDI-DrugBank.d424.s2.e2|0|null
DDI-DrugBank.d424.s2|DDI-DrugBank.d424.s2.e0|DDI-DrugBank.d424.s2.e3|1|effect
DDI-DrugBank.d424.s2|DDI-DrugBank.d424.s2.e1|DDI-DrugBank.d424.s2.e2|0|null
DDI-DrugBank.d424.s2|DDI-DrugBank.d424.s2.e1|DDI-DrugBank.d424.s2.e3|0|null
DDI-DrugBank.d424.s2|DDI-DrugBank.d424.s2.e2|DDI-DrugBank.d424.s2.e3|0|null
DDI-DrugBank.d424.s3|DDI-DrugBank.d424.s3.e0|DDI-DrugBank.d424.s3.e1|0|null
DDI-DrugBank.d424.s3|DDI-DrugBank.d424.s3.e0|DDI-DrugBank.d424.s3.e2|0|null
DDI-DrugBank.d424.s3|DDI-DrugBank.d424.s3.e0|DDI-DrugBank.d424.s3.e3|0|null
DDI-DrugBank.d424.s3|DDI-DrugBank.d424.s3.e1|DDI-DrugBank.d424.s3.e2|1|effect
DDI-DrugBank.d424.s3|DDI-DrugBank.d424.s3.e1|DDI-DrugBank.d424.s3.e3|1|int
DDI-DrugBank.d424.s3|DDI-DrugBank.d424.s3.e2|DDI-DrugBank.d424.s3.e3|1|effect
DDI-DrugBank.d424.s4|DDI-DrugBank.d424.s4.e0|DDI-DrugBank.d424.s4.e1|1|mechanism
DDI-DrugBank.d424.s5|DDI-DrugBank.d424.s5.e0|DDI-DrugBank.d424.s5.e1|1|mechanism
DDI-DrugBank.d424.s5|DDI-DrugBank.d424.s5.e0|DDI-DrugBank.d424.s5.e2|1|int
DDI-DrugBank.d424.s5|DDI-DrugBank.d424.s5.e0|DDI-DrugBank.d424.s5.e3|0|null
DDI-DrugBank.d424.s5|DDI-DrugBank.d424.s5.e1|DDI-DrugBank.d424.s5.e2|1|int
DDI-DrugBank.d424.s5|DDI-DrugBank.d424.s5.e1|DDI-DrugBank.d424.s5.e3|1|int
DDI-DrugBank.d424.s5|DDI-DrugBank.d424.s5.e2|DDI-DrugBank.d424.s5.e3|1|advise
DDI-DrugBank.d424.s6|DDI-DrugBank.d424.s6.e0|DDI-DrugBank.d424.s6.e1|1|advise
DDI-DrugBank.d461.s0|DDI-DrugBank.d461.s0.e0|DDI-DrugBank.d461.s0.e1|0|null
DDI-DrugBank.d461.s0|DDI-DrugBank.d461.s0.e0|DDI-DrugBank.d461.s0.e2|0|null
DDI-DrugBank.d461.s0|DDI-DrugBank.d461.s0.e0|DDI-DrugBank.d461.s0.e3|0|null
DDI-DrugBank.d461.s0|DDI-DrugBank.d461.s0.e0|DDI-DrugBank.d461.s0.e4|0|null
DDI-DrugBank.d461.s0|DDI-DrugBank.d461.s0.e0|DDI-DrugBank.d461.s0.e5|0|null
DDI-DrugBank.d461.s0|DDI-DrugBank.d461.s0.e1|DDI-DrugBank.d461.s0.e2|0|null
DDI-DrugBank.d461.s0|DDI-DrugBank.d461.s0.e1|DDI-DrugBank.d461.s0.e3|0|null
DDI-DrugBank.d461.s0|DDI-DrugBank.d461.s0.e1|DDI-DrugBank.d461.s0.e4|0|null
DDI-DrugBank.d461.s0|DDI-DrugBank.d461.s0.e1|DDI-DrugBank.d461.s0.e5|0|null
DDI-DrugBank.d461.s0|DDI-DrugBank.d461.s0.e2|DDI-DrugBank.d461.s0.e3|0|null
DDI-DrugBank.d461.s0|DDI-DrugBank.d461.s0.e2|DDI-DrugBank.d461.s0.e4|0|null
DDI-DrugBank.d461.s0|DDI-DrugBank.d461.s0.e2|DDI-DrugBank.d461.s0.e5|1|effect
DDI-DrugBank.d461.s0|DDI-DrugBank.d461.s0.e3|DDI-DrugBank.d461.s0.e4|0|null
DDI-DrugBank.d461.s0|DDI-DrugBank.d461.s0.e3|DDI-DrugBank.d461.s0.e5|0|null
DDI-DrugBank.d461.s0|DDI-DrugBank.d461.s0.e4|DDI-DrugBank.d461.s0.e5|0|null
DDI-DrugBank.d505.s0|DDI-DrugBank.d505.s0.e0|DDI-DrugBank.d505.s0.e1|1|int
DDI-DrugBank.d505.s2|DDI-DrugBank.d505.s2.e0|DDI-DrugBank.d505.s2.e1|0|null
DDI-DrugBank.d505.s2|DDI-DrugBank.d505.s2.e0|DDI-DrugBank.d505.s2.e2|1|int
DDI-DrugBank.d505.s2|DDI-DrugBank.d505.s2.e1|DDI-DrugBank.d505.s2.e2|1|int
DDI-DrugBank.d505.s4|DDI-DrugBank.d505.s4.e0|DDI-DrugBank.d505.s4.e1|0|null
DDI-DrugBank.d505.s4|DDI-DrugBank.d505.s4.e0|DDI-DrugBank.d505.s4.e2|1|mechanism
DDI-DrugBank.d505.s4|DDI-DrugBank.d505.s4.e1|DDI-DrugBank.d505.s4.e2|1|mechanism
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e0|DDI-DrugBank.d532.s2.e1|0|null
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e0|DDI-DrugBank.d532.s2.e2|0|null
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e0|DDI-DrugBank.d532.s2.e3|0|null
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e0|DDI-DrugBank.d532.s2.e4|0|null
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e0|DDI-DrugBank.d532.s2.e5|1|mechanism
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e0|DDI-DrugBank.d532.s2.e6|1|mechanism
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e0|DDI-DrugBank.d532.s2.e7|1|mechanism
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e1|DDI-DrugBank.d532.s2.e2|0|null
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e1|DDI-DrugBank.d532.s2.e3|0|null
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e1|DDI-DrugBank.d532.s2.e4|0|null
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e1|DDI-DrugBank.d532.s2.e5|1|mechanism
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e1|DDI-DrugBank.d532.s2.e6|1|mechanism
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e1|DDI-DrugBank.d532.s2.e7|1|int
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e2|DDI-DrugBank.d532.s2.e3|0|null
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e2|DDI-DrugBank.d532.s2.e4|0|null
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e2|DDI-DrugBank.d532.s2.e5|1|int
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e2|DDI-DrugBank.d532.s2.e6|1|int
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e2|DDI-DrugBank.d532.s2.e7|1|int
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e3|DDI-DrugBank.d532.s2.e4|0|null
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e3|DDI-DrugBank.d532.s2.e5|1|effect
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e3|DDI-DrugBank.d532.s2.e6|1|effect
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e3|DDI-DrugBank.d532.s2.e7|1|effect
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e4|DDI-DrugBank.d532.s2.e5|0|null
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e4|DDI-DrugBank.d532.s2.e6|1|effect
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e4|DDI-DrugBank.d532.s2.e7|1|effect
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e5|DDI-DrugBank.d532.s2.e6|0|null
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e5|DDI-DrugBank.d532.s2.e7|0|null
DDI-DrugBank.d532.s2|DDI-DrugBank.d532.s2.e6|DDI-DrugBank.d532.s2.e7|0|null
DDI-DrugBank.d532.s3|DDI-DrugBank.d532.s3.e0|DDI-DrugBank.d532.s3.e1|0|null
DDI-DrugBank.d532.s3|DDI-DrugBank.d532.s3.e0|DDI-DrugBank.d532.s3.e2|0|null
DDI-DrugBank.d532.s3|DDI-DrugBank.d532.s3.e0|DDI-DrugBank.d532.s3.e3|0|null
DDI-DrugBank.d532.s3|DDI-DrugBank.d532.s3.e1|DDI-DrugBank.d532.s3.e2|0|null
DDI-DrugBank.d532.s3|DDI-DrugBank.d532.s3.e1|DDI-DrugBank.d532.s3.e3|0|null
DDI-DrugBank.d532.s3|DDI-DrugBank.d532.s3.e2|DDI-DrugBank.d532.s3.e3|1|int
DDI-DrugBank.d532.s4|DDI-DrugBank.d532.s4.e0|DDI-DrugBank.d532.s4.e1|1|int
DDI-DrugBank.d203.s2|DDI-DrugBank.d203.s2.e0|DDI-DrugBank.d203.s2.e1|0|null
DDI-DrugBank.d203.s2|DDI-DrugBank.d203.s2.e0|DDI-DrugBank.d203.s2.e2|0|null
DDI-DrugBank.d203.s2|DDI-DrugBank.d203.s2.e0|DDI-DrugBank.d203.s2.e3|0|null
DDI-DrugBank.d203.s2|DDI-DrugBank.d203.s2.e0|DDI-DrugBank.d203.s2.e4|0|null
DDI-DrugBank.d203.s2|DDI-DrugBank.d203.s2.e0|DDI-DrugBank.d203.s2.e5|0|null
DDI-DrugBank.d203.s2|DDI-DrugBank.d203.s2.e1|DDI-DrugBank.d203.s2.e2|0|null
DDI-DrugBank.d203.s2|DDI-DrugBank.d203.s2.e1|DDI-DrugBank.d203.s2.e3|0|null
DDI-DrugBank.d203.s2|DDI-DrugBank.d203.s2.e1|DDI-DrugBank.d203.s2.e4|0|null
DDI-DrugBank.d203.s2|DDI-DrugBank.d203.s2.e1|DDI-DrugBank.d203.s2.e5|0|null
DDI-DrugBank.d203.s2|DDI-DrugBank.d203.s2.e2|DDI-DrugBank.d203.s2.e3|0|null
DDI-DrugBank.d203.s2|DDI-DrugBank.d203.s2.e2|DDI-DrugBank.d203.s2.e4|0|null
DDI-DrugBank.d203.s2|DDI-DrugBank.d203.s2.e2|DDI-DrugBank.d203.s2.e5|0|null
DDI-DrugBank.d203.s2|DDI-DrugBank.d203.s2.e3|DDI-DrugBank.d203.s2.e4|0|null
DDI-DrugBank.d203.s2|DDI-DrugBank.d203.s2.e3|DDI-DrugBank.d203.s2.e5|0|null
DDI-DrugBank.d203.s2|DDI-DrugBank.d203.s2.e4|DDI-DrugBank.d203.s2.e5|0|null
DDI-DrugBank.d206.s0|DDI-DrugBank.d206.s0.e0|DDI-DrugBank.d206.s0.e1|1|int
DDI-DrugBank.d206.s0|DDI-DrugBank.d206.s0.e0|DDI-DrugBank.d206.s0.e2|0|null
DDI-DrugBank.d206.s0|DDI-DrugBank.d206.s0.e1|DDI-DrugBank.d206.s0.e2|1|int
DDI-DrugBank.d199.s0|DDI-DrugBank.d199.s0.e0|DDI-DrugBank.d199.s0.e1|0|null
DDI-DrugBank.d199.s0|DDI-DrugBank.d199.s0.e0|DDI-DrugBank.d199.s0.e2|0|null
DDI-DrugBank.d199.s0|DDI-DrugBank.d199.s0.e0|DDI-DrugBank.d199.s0.e3|0|null
DDI-DrugBank.d199.s0|DDI-DrugBank.d199.s0.e1|DDI-DrugBank.d199.s0.e2|1|int
DDI-DrugBank.d199.s0|DDI-DrugBank.d199.s0.e1|DDI-DrugBank.d199.s0.e3|0|null
DDI-DrugBank.d199.s0|DDI-DrugBank.d199.s0.e2|DDI-DrugBank.d199.s0.e3|0|null
DDI-DrugBank.d199.s2|DDI-DrugBank.d199.s2.e0|DDI-DrugBank.d199.s2.e1|0|null
DDI-DrugBank.d199.s2|DDI-DrugBank.d199.s2.e0|DDI-DrugBank.d199.s2.e2|1|int
DDI-DrugBank.d199.s2|DDI-DrugBank.d199.s2.e0|DDI-DrugBank.d199.s2.e3|1|int
DDI-DrugBank.d199.s2|DDI-DrugBank.d199.s2.e1|DDI-DrugBank.d199.s2.e2|1|int
DDI-DrugBank.d199.s2|DDI-DrugBank.d199.s2.e1|DDI-DrugBank.d199.s2.e3|1|int
DDI-DrugBank.d199.s2|DDI-DrugBank.d199.s2.e2|DDI-DrugBank.d199.s2.e3|1|int
DDI-DrugBank.d133.s0|DDI-DrugBank.d133.s0.e0|DDI-DrugBank.d133.s0.e1|1|advise
DDI-DrugBank.d133.s0|DDI-DrugBank.d133.s0.e0|DDI-DrugBank.d133.s0.e2|1|advise
DDI-DrugBank.d133.s0|DDI-DrugBank.d133.s0.e0|DDI-DrugBank.d133.s0.e3|0|null
DDI-DrugBank.d133.s0|DDI-DrugBank.d133.s0.e1|DDI-DrugBank.d133.s0.e2|1|advise
DDI-DrugBank.d133.s0|DDI-DrugBank.d133.s0.e1|DDI-DrugBank.d133.s0.e3|0|null
DDI-DrugBank.d133.s0|DDI-DrugBank.d133.s0.e2|DDI-DrugBank.d133.s0.e3|0|null
DDI-DrugBank.d133.s2|DDI-DrugBank.d133.s2.e0|DDI-DrugBank.d133.s2.e1|1|int
DDI-DrugBank.d372.s0|DDI-DrugBank.d372.s0.e0|DDI-DrugBank.d372.s0.e1|1|int
DDI-DrugBank.d372.s1|DDI-DrugBank.d372.s1.e0|DDI-DrugBank.d372.s1.e1|1|advise
DDI-DrugBank.d372.s2|DDI-DrugBank.d372.s2.e0|DDI-DrugBank.d372.s2.e1|1|int
DDI-DrugBank.d372.s2|DDI-DrugBank.d372.s2.e0|DDI-DrugBank.d372.s2.e2|1|int
DDI-DrugBank.d372.s2|DDI-DrugBank.d372.s2.e1|DDI-DrugBank.d372.s2.e2|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e0|DDI-DrugBank.d15.s0.e1|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e0|DDI-DrugBank.d15.s0.e2|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e0|DDI-DrugBank.d15.s0.e3|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e0|DDI-DrugBank.d15.s0.e4|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e0|DDI-DrugBank.d15.s0.e5|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e0|DDI-DrugBank.d15.s0.e6|1|mechanism
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e0|DDI-DrugBank.d15.s0.e7|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e0|DDI-DrugBank.d15.s0.e8|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e1|DDI-DrugBank.d15.s0.e2|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e1|DDI-DrugBank.d15.s0.e3|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e1|DDI-DrugBank.d15.s0.e4|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e1|DDI-DrugBank.d15.s0.e5|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e1|DDI-DrugBank.d15.s0.e6|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e1|DDI-DrugBank.d15.s0.e7|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e1|DDI-DrugBank.d15.s0.e8|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e2|DDI-DrugBank.d15.s0.e3|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e2|DDI-DrugBank.d15.s0.e4|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e2|DDI-DrugBank.d15.s0.e5|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e2|DDI-DrugBank.d15.s0.e6|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e2|DDI-DrugBank.d15.s0.e7|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e2|DDI-DrugBank.d15.s0.e8|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e3|DDI-DrugBank.d15.s0.e4|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e3|DDI-DrugBank.d15.s0.e5|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e3|DDI-DrugBank.d15.s0.e6|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e3|DDI-DrugBank.d15.s0.e7|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e3|DDI-DrugBank.d15.s0.e8|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e4|DDI-DrugBank.d15.s0.e5|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e4|DDI-DrugBank.d15.s0.e6|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e4|DDI-DrugBank.d15.s0.e7|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e4|DDI-DrugBank.d15.s0.e8|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e5|DDI-DrugBank.d15.s0.e6|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e5|DDI-DrugBank.d15.s0.e7|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e5|DDI-DrugBank.d15.s0.e8|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e6|DDI-DrugBank.d15.s0.e7|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e6|DDI-DrugBank.d15.s0.e8|0|null
DDI-DrugBank.d15.s0|DDI-DrugBank.d15.s0.e7|DDI-DrugBank.d15.s0.e8|1|effect
DDI-DrugBank.d15.s1|DDI-DrugBank.d15.s1.e0|DDI-DrugBank.d15.s1.e1|1|int
DDI-DrugBank.d15.s1|DDI-DrugBank.d15.s1.e0|DDI-DrugBank.d15.s1.e2|0|null
DDI-DrugBank.d15.s1|DDI-DrugBank.d15.s1.e0|DDI-DrugBank.d15.s1.e3|0|null
DDI-DrugBank.d15.s1|DDI-DrugBank.d15.s1.e0|DDI-DrugBank.d15.s1.e4|0|null
DDI-DrugBank.d15.s1|DDI-DrugBank.d15.s1.e0|DDI-DrugBank.d15.s1.e5|0|null
DDI-DrugBank.d15.s1|DDI-DrugBank.d15.s1.e1|DDI-DrugBank.d15.s1.e2|0|null
DDI-DrugBank.d15.s1|DDI-DrugBank.d15.s1.e1|DDI-DrugBank.d15.s1.e3|0|null
DDI-DrugBank.d15.s1|DDI-DrugBank.d15.s1.e1|DDI-DrugBank.d15.s1.e4|0|null
DDI-DrugBank.d15.s1|DDI-DrugBank.d15.s1.e1|DDI-DrugBank.d15.s1.e5|0|null
DDI-DrugBank.d15.s1|DDI-DrugBank.d15.s1.e2|DDI-DrugBank.d15.s1.e3|0|null
DDI-DrugBank.d15.s1|DDI-DrugBank.d15.s1.e2|DDI-DrugBank.d15.s1.e4|0|null
DDI-DrugBank.d15.s1|DDI-DrugBank.d15.s1.e2|DDI-DrugBank.d15.s1.e5|0|null
DDI-DrugBank.d15.s1|DDI-DrugBank.d15.s1.e3|DDI-DrugBank.d15.s1.e4|0|null
DDI-DrugBank.d15.s1|DDI-DrugBank.d15.s1.e3|DDI-DrugBank.d15.s1.e5|0|null
DDI-DrugBank.d15.s1|DDI-DrugBank.d15.s1.e4|DDI-DrugBank.d15.s1.e5|0|null
DDI-DrugBank.d15.s4|DDI-DrugBank.d15.s4.e0|DDI-DrugBank.d15.s4.e1|0|null
DDI-DrugBank.d15.s6|DDI-DrugBank.d15.s6.e0|DDI-DrugBank.d15.s6.e1|0|null
DDI-DrugBank.d571.s4|DDI-DrugBank.d571.s4.e0|DDI-DrugBank.d571.s4.e1|1|effect
DDI-DrugBank.d571.s4|DDI-DrugBank.d571.s4.e0|DDI-DrugBank.d571.s4.e2|1|effect
DDI-DrugBank.d571.s4|DDI-DrugBank.d571.s4.e1|DDI-DrugBank.d571.s4.e2|0|null
DDI-DrugBank.d410.s0|DDI-DrugBank.d410.s0.e0|DDI-DrugBank.d410.s0.e1|0|null
DDI-DrugBank.d410.s0|DDI-DrugBank.d410.s0.e0|DDI-DrugBank.d410.s0.e2|0|null
DDI-DrugBank.d410.s0|DDI-DrugBank.d410.s0.e0|DDI-DrugBank.d410.s0.e3|0|null
DDI-DrugBank.d410.s0|DDI-DrugBank.d410.s0.e1|DDI-DrugBank.d410.s0.e2|0|null
DDI-DrugBank.d410.s0|DDI-DrugBank.d410.s0.e1|DDI-DrugBank.d410.s0.e3|0|null
DDI-DrugBank.d410.s0|DDI-DrugBank.d410.s0.e2|DDI-DrugBank.d410.s0.e3|1|int
DDI-DrugBank.d410.s1|DDI-DrugBank.d410.s1.e0|DDI-DrugBank.d410.s1.e1|0|null
DDI-DrugBank.d410.s1|DDI-DrugBank.d410.s1.e0|DDI-DrugBank.d410.s1.e2|0|null
DDI-DrugBank.d410.s1|DDI-DrugBank.d410.s1.e0|DDI-DrugBank.d410.s1.e3|0|null
DDI-DrugBank.d410.s1|DDI-DrugBank.d410.s1.e1|DDI-DrugBank.d410.s1.e2|0|null
DDI-DrugBank.d410.s1|DDI-DrugBank.d410.s1.e1|DDI-DrugBank.d410.s1.e3|0|null
DDI-DrugBank.d410.s1|DDI-DrugBank.d410.s1.e2|DDI-DrugBank.d410.s1.e3|0|null
DDI-DrugBank.d410.s2|DDI-DrugBank.d410.s2.e0|DDI-DrugBank.d410.s2.e1|1|mechanism
DDI-DrugBank.d410.s2|DDI-DrugBank.d410.s2.e0|DDI-DrugBank.d410.s2.e2|1|mechanism
DDI-DrugBank.d410.s2|DDI-DrugBank.d410.s2.e1|DDI-DrugBank.d410.s2.e2|1|mechanism
DDI-DrugBank.d410.s3|DDI-DrugBank.d410.s3.e0|DDI-DrugBank.d410.s3.e1|0|null
DDI-DrugBank.d410.s3|DDI-DrugBank.d410.s3.e0|DDI-DrugBank.d410.s3.e2|0|null
DDI-DrugBank.d410.s3|DDI-DrugBank.d410.s3.e0|DDI-DrugBank.d410.s3.e3|0|null
DDI-DrugBank.d410.s3|DDI-DrugBank.d410.s3.e0|DDI-DrugBank.d410.s3.e4|0|null
DDI-DrugBank.d410.s3|DDI-DrugBank.d410.s3.e0|DDI-DrugBank.d410.s3.e5|0|null
DDI-DrugBank.d410.s3|DDI-DrugBank.d410.s3.e1|DDI-DrugBank.d410.s3.e2|0|null
